id,lat,lon,name
442,-35.412316,149.137509,Louisa Lawson Cr before 1st Aronson Cr
443,-35.412259000000006,149.1374,Louisa Lawson Cr after 2nd Willoughby Cr
444,-35.412511,149.135275,Louisa Lawson Cr before 2nd Willoughby Cr
445,-35.412578,149.135104,Louisa Lawson Cr after 1st Aronson Cr
446,-35.413875,149.133002,Louisa Lawson Cr before 2nd Aronson Cr
447,-35.413853,149.132904,Louisa Lawson Cr before Litchfield Pl
448,-35.436524,149.09774299999998,Duggan St after Outtrim Av
449,-35.436485,149.097607,Duggan St before Outtrim Av
450,-35.404247,149.077479,Newman-Morris Cct before Taverner St
451,-35.404262,149.077609,Newman-Morris Cct after Taverner St
452,-35.407416,149.087085,McBryde Cr opp Trinity Christian School
453,-35.407527,149.086841,Trinity Christian School McBryde Cr
454,-35.403464,149.10163899999998,Ashley Dr before Michaelis Ct
455,-35.403512,149.101825,Ashley Dr before Lansell Cct
456,-35.441239,149.116884,Calwell HS Casey Cr
457,-35.323219,149.146183,St Clares College McMillan Cr SSO
458,-35.323215000000005,149.14603300000002,St Edmunds College McMillan Cr SSO
459,-35.410953000000006,149.115701,Holy Family PS Castleton Cr
460,-35.406727000000004,149.08428999999998,Laurens St before McBryde Cr
461,-35.40687,149.084323,Laurens St after McBryde Cr
462,-35.343932,149.027668,Weston Creek Terminus Hindmarsh Dr
463,-35.47449,149.094704,Forsythe St before Pockett Av
464,-35.474525,149.094926,Forsythe St after Pockett Av
465,-35.456203,149.092232,Lanyon Marketplace Terminus
466,-35.416332000000004,149.096259,Barraclough Cr opp Goodwin Village
467,-35.442646,149.122636,Lawrence Wackett Cr before Tharwa Dr
468,-35.442652,149.122792,Lawrence Wackett Cr after Scantlebury Cr
469,-35.41628,149.095901,Goodwin Village Barraclough Cr
470,-35.432228,149.07665,Barr Smith Av after 1st Derrington Cr
471,-35.431019,149.07484499999998,Barr Smith Av before 2nd Derrington Cr
472,-35.458172,149.08623899999998,Gordon PS Knoke Av
473,-35.438992,149.098285,Duggan St before Downard St
474,-35.439074,149.0982,Duggan St before Pennington Cr
475,-35.41987,149.085653,Clive Steele Av opp 187
476,-35.419968,149.085854,189 Clive Steele Av
477,-35.421359,149.088592,Clive Steele Av opp Falconer St
478,-35.421377,149.08875,Clive Steele Av after Falconer St
479,-35.475141,149.09761899999998,Forsythe St after Bellchambers Cr
480,-35.474882,149.09715400000002,Forsythe St after 1st Smeaton Cct
481,-35.476552000000005,149.099793,Forsythe St after 2nd Olive Pink Cr
482,-35.476442999999996,149.09981499999998,Forsythe St after 2nd Smeaton Cct
483,-35.475241,149.101068,Forsythe St after 2nd Alison Ashby Cr
484,-35.474990000000005,149.100909,73 Forsythe St
485,-35.472398999999996,149.103205,Paperbark St after Galbraith Cl
486,-35.472405,149.103104,Paperbark St after Troughton St
487,-35.469198999999996,149.104669,Paperbark St before 2nd Kettlewell Cr
488,-35.469854999999995,149.104424,Paperbark St opp 1st Kettlewell Cr
489,-35.468348999999996,149.10568899999998,Paperbark St after 1st Kettlewell Cr
490,-35.468242,149.105985,Paperbark St before Jane Sutherland St
491,-35.463891,149.111349,Templestowe Av after Eaglemont Rt
492,-35.46383,149.111208,Templestowe Av opp Eaglemont Rt
493,-35.462639,149.10978899999998,Templestowe Av after 2nd Barringer St
494,-35.462751000000004,149.10949399999998,Templestowe Av opp 2nd Barringer St
495,-35.462497,149.107923,Templestowe Av after 1st Barringer St
496,-35.462229,149.107194,Templestowe Av opp 2nd Barringer St
497,-35.432179999999995,149.076794,Barr Smith Av opp 2nd Derrington Cr
498,-35.430952000000005,149.075074,Barr Smith Av opp 1st Derrington Cr
499,-35.410007,149.118394,Bugden Av opp Holy Family PS
500,-35.410011,149.118277,Holy Family PS Bugden Av
501,-35.278027,149.13081499999998,City Interchange Plt 7 Arrivals
502,-35.279332000000004,149.13042099999998,City Interchange Plt 11 Arrivals
503,-35.278552000000005,149.130596,City Interchange Arrivals
504,-35.227940000000004,149.14306200000001,Randwick Rd after Flemington Rd
505,-35.346021,149.101947,Canberra Hospital Hospital Rd
506,-35.233663,149.08193899999998,UC Public Hospital Thirriwirri St
507,-35.233762,149.081085,Thirriwirri St opp UC Public Hospital
508,-35.234349,149.086534,Pantowora St before Allawoona St
509,-35.234327,149.08626999999998,Pantowora St after Allawoona St
510,-35.326234,149.16751299999999,Barrier St before Ipswich St
511,-35.327690000000004,149.170232,Barrier St opp Isa St
512,-35.326446999999995,149.168193,Barrier St before Pirie St
513,-35.327768,149.170613,Barrier St before Isa St
514,-35.325413,149.17259099999998,Newcastle St after Isa St
515,-35.246442,149.096983,Battye St opp CIT Bruce
516,-35.298929,149.127197,Langton Cr before King Edward Tce
517,-35.299451,149.127409,Langton Cr after Newlands St
518,-35.18271,149.130429,Anthony Rolfe Av after Gundaroo Rd
519,-35.385383000000004,149.073318,Summerland Cct after Mannheim St
520,-35.385438,149.073249,Summerland Cct after Mason St
521,-35.18535,149.13516,Gungahlin Place Plt 3 Arrivals
522,-35.32168,149.05829599999998,North Weston Park & Ride
523,-35.414718,149.06576299999998,Tuggeranong Interchange Plt 3
524,-35.414423,149.06555600000002,Tuggeranong Interchange Plt 4
525,-35.414582,149.06538899999998,Tuggeranong Interchange Plt 7
526,-35.414919,149.065658,Tuggeranong Interchange Plt 8
527,-35.322590999999996,149.057622,Opp North Weston Park & Ride
528,-35.412279,149.063313,Anketell St opp Lakeside Leisure Centre
529,-35.453058,149.118563,Theodore Terminus Chippindall Cct
530,-35.456354,149.09246299999998,Lanyon Marketplace Terminus
531,-35.429014,149.074577,Barr Smith Av opp Coombe St
532,-35.428804,149.074735,Barr Smith Av after Coombe St
533,-35.279146000000004,149.125574,City West Marcus Clarke St
534,-35.296085,149.187705,IKEA Majura Rd
535,-35.407621,149.10241000000002,Ashley Dr before Erindale Dr
536,-35.407441999999996,149.10269,Ashley Dr after Erindale Dr
537,-35.413342,149.102358,Ashley Dr opp Bugden Av
538,-35.412420000000004,149.102769,Ashley Dr before Bugden Av
539,-35.424109,149.10323200000002,Ashley Dr before Isabella Dr
540,-35.422616,149.103499,Ashley Dr after Isabella Dr
541,-35.461905,149.08222800000001,Callaway Cr after 2nd Myles Connell Cr
542,-35.463902000000004,149.08317399999999,Knoke Av after 1st Mina Wylie Cr
543,-35.391052,149.086784,Wanniassa Shops Langdon Av
544,-35.391088,149.086937,Langdon Av opp Wanniassa Shops
545,-35.389589,149.084686,Wanniassa Park & Ride
546,-35.390178999999996,149.083559,Wanniassa Park & Ride
547,-35.3408,149.084461,Launceston St before Furzer St
548,-35.335696,149.08125900000002,Theodore St before 1st James St
549,-35.333496999999994,149.07975,Theodore St before 2nd James St
550,-35.33051,149.077728,Carruthers St opp Curtin PS
551,-35.327662,149.07558799999998,Carruthers St after 2nd McCormack St
552,-35.324566,149.075576,Carruthers St after Jennings St
553,-35.322986,149.074811,Throssell St after Kennerley St
554,-35.32116,149.074925,Throssell St after Jennings St
555,-35.319388000000004,149.07703899999998,Throssell St opp Prendergast St
556,-35.318746999999995,149.080242,Dunstan St before McCulloch St
557,-35.321608000000005,149.081954,McCulloch St before 2nd Morgan Cr
558,-35.323188,149.082576,McCulloch St after 2nd Morgan Cr
559,-35.324606,149.082777,Carruthers St opp Curtin Shops
560,-35.325514,149.085024,Carruthers St after Allan St
561,-35.326917,149.090011,Carruthers St before Groom St
562,-35.325826,149.085235,Carruthers St after Yarra Glen
563,-35.324994000000004,149.083001,Curtin Shops Carruthers St
564,-35.323287,149.0824,McCulloch St before Propsting St
565,-35.320926,149.081591,McCulloch St after Reynolds St
566,-35.318862,149.080228,Dunstan St after McCulloch St
567,-35.319479,149.076987,Throssell St after Prendergast St
568,-35.321521000000004,149.074953,Throssell St after 2nd Robertson St
569,-35.323040999999996,149.074948,Throssell St after Storey St
570,-35.324712,149.07565400000001,Carruthers St opp Jennings St
571,-35.327788,149.075785,Carruthers St after Nelson Pl
572,-35.330288,149.077684,Carruthers St before Curtin PS
573,-35.333686,149.079877,Theodore St opp 1st James St
574,-35.335553999999995,149.081246,Theodore St before 2nd Holman St
575,-35.338597,149.082031,Marrawah St after Theodore St
576,-35.340665,149.084709,Launceston St after Irving St
577,-35.339084,149.082813,Melrose Dr opp Phillip Pool
578,-35.339215,149.083122,Melrose Dr before Launceston St
579,-35.372251,149.089791,Beasley St opp Torrens PS
580,-35.371876,149.090661,Torrens PS Beasley St
581,-35.371947999999996,149.095472,Beasley St after Lambrigg St
582,-35.371865,149.095493,Beasley St after Athllon Dr
583,-35.358505,149.060114,Badimara St after Yambina St
584,-35.371718,149.098123,Beasley St before Wilkins St
585,-35.370606,149.099632,Wilkins St after Hoadley St
586,-35.370504,149.099423,Wilkins St after Beasley St
587,-35.368165000000005,149.09768799999998,Heard St after Wilkins St
588,-35.368034,149.09757199999999,Heard St before Wilkins St
589,-35.365578,149.095423,Heard St opp Southlands Shops
590,-35.365471,149.095324,Southlands Shops Heard St
591,-35.363040000000005,149.081436,Pearce Shops Macfarland Cr
592,-35.351855,149.063909,Nemarang Cr after Larakia St
593,-35.366273,149.082523,Hodgson Cr at Murphy Cr
594,-35.366257,149.082326,Hodgson Cr after Brinsmead St
595,-35.358228999999994,149.075663,Macfarland Cr before 2nd Threlfall St
596,-35.358115999999995,149.075496,Macfarland Cr after Wilsmore Cr
597,-35.361305,149.077995,Macfarland Cr after Collings St
598,-35.361502,149.078048,Macfarland Cr before Sheehan St
599,-35.355623,149.075247,Macfarland Cr after Waldock St
600,-35.355734999999996,149.075326,Macfarland Cr opp Waldock St
601,-35.35253,149.075535,Chifley Shops Eggleston Cr
602,-35.35215,149.07530500000001,Eggleston Cr opp Chifley Shops
603,-35.349594,149.07613899999998,Eggleston Cr after McDonald St
604,-35.349676,149.076187,Eggleston Cr after Plunkett St
605,-35.346677,149.07413200000002,Launceston St opp Dennes Pl
606,-35.346726000000004,149.074034,Launceston St after Dennes Pl
607,-35.343412,149.074526,Launceston St before 2nd Tarraleah Cr
608,-35.342863,149.07467,Launceston St after Port Arthur St
609,-35.339708,149.076986,Lyons Shops Launceston St
610,-35.340408000000004,149.076472,Launceston St opp Lyons Shops
611,-35.339541,149.079974,Launceston St after Glenorchy St
612,-35.339601,149.07984,Launceston St after Burnie St
613,-35.368643,149.084696,Beasley St opp Gepp Pl
614,-35.373089,149.086631,Torrens Shops Beasley St
615,-35.370810999999996,149.085237,Beasley St before Hawker St
616,-35.370744,149.085364,Beasley St before Wyatt St
617,-35.368483000000005,149.084474,Beasley St before Gepp Pl
618,-35.358631,149.060178,Badimara St after 1st Kalgoorlie Cr
619,-35.341081,149.088575,Canberra College Launceston St
620,-35.340313,149.090339,Launceston St opp Canberra College
621,-35.340546999999994,149.093514,Yamba Dr opp St Peter & St Pauls PS
622,-35.342457,149.096397,Yamba Dr after Kitchener St
623,-35.3467,149.09958,Yamba Dr opp Canberra Hospital
624,-35.350118,149.106441,Tyagarah St before Culgoa Cct
625,-35.352203,149.104392,Culgoa Cct after 2nd Jindalee Cr
626,-35.352339,149.104555,Culgoa Cct before Bulwarra Cl
627,-35.35438,149.104996,Culgoa Cct after 1st Jindalee Cr
628,-35.354306,149.105101,Culgoa Cct opp 2nd Jindalee Cr
629,-35.35546,149.10726699999998,Kareelah Vsta after Mialli Pl
630,-35.355484999999994,149.107132,Kareelah Vsta after Gerogery Pl
631,-35.357431,149.107688,Kareelah Vsta before Numeralla St
632,-35.35778,149.108376,Kareelah Vsta after Taronga Pl
633,-35.359443,149.109038,Ngunawal Dr before Kareelah Vsta
634,-35.359623,149.10908700000002,Ngunawal Dr after Kareelah Vsta
635,-35.36213,149.106953,Bromby St before Cobbadah St
636,-35.36208,149.107125,Bromby St opp Cobbadah St
637,-35.363601,149.107772,Bromby St after William Wilkins Cr
638,-35.363640999999994,149.107655,Bromby St after Julia Flynn Av
639,-35.364206,149.110548,Julia Flynn Av after Adkinson Cl
640,-35.335532,149.05109099999999,St Judes PS Mulley St
641,-35.335615000000004,149.051045,Mulley St opp St Judes PS
642,-35.331083,149.058611,Heysen St opp Gruner St
643,-35.3313,149.05879099999999,Heysen St before Gruner St
644,-35.333356,149.060901,Heysen St before Bellette St
645,-35.333324,149.060689,Heysen St after Bunny St
646,-35.329561,149.046439,Dixon Dr after Twynam St
647,-35.329473,149.046258,Dixon Dr opp Guy Pl
648,-35.329679,149.04385,Dixon Dr opp Hyndes Cr
649,-35.329814,149.04386399999999,Dixon Dr after Hyndes Cr
650,-35.330037,149.041986,Dixon Dr opp Warragamba Av
651,-35.329947,149.041878,Dixon Dr after Warragamba Av
652,-35.330175,149.038159,Warragamba Av before Dixon Dr
653,-35.330281,149.03817,Warragamba Av after Dixon Dr
654,-35.334199,149.03227900000002,Burrinjuck Cr opp Duffy PS
655,-35.334835,149.03188899999998,Duffy PS Burrinjuck Cr
656,-35.333467999999996,149.034789,Burrinjuck Cr before Serpentine St
657,-35.333604,149.034653,Burrinjuck Cr before 2nd Blowering St
658,-35.333022,149.037223,Burrinjuck Cr after 1st Blowering St
659,-35.336822999999995,149.031757,Duffy Shops Burrinjuck Cr
660,-35.337046,149.031593,Burrinjuck Cr opp Duffy Shops
661,-35.338440999999996,149.030275,Renmark St after 1st Jemalong St
662,-35.338454,149.030462,Renmark St after Eungella St
663,-35.341042,149.027533,Eucumbene Dr opp 22
664,-35.341193,149.027549,22 Eucumbene Dr
665,-35.34382,149.027823,Hindmarsh Dr opp Weston Creek Terminus
666,-35.343831,149.030117,Hindmarsh Dr opp Darwinia Tce
667,-35.34252,149.032159,Wyangala St at Tullaroop St
668,-35.341375,149.03308700000002,Wyangala St after 2nd Burdekin St
669,-35.340785,149.033719,Wyangala St opp 1st Burdekin St
670,-35.342053,149.042443,Hindmarsh Dr after Dixon Dr
671,-35.342162,149.042575,Hindmarsh Dr opp Dixon Dr
672,-35.343913,149.030307,Hindmarsh Dr before Darwinia Tce
673,-35.346607,149.02871399999998,Darwinia Tce opp Kathner St
674,-35.346302,149.028606,Darwinia Tce after Kathner St
675,-35.34998,149.030099,Darwinia Tce after Angophora St
676,-35.350173,149.030192,Darwinia Tce after Rafferty St
677,-35.351417,149.03216,Darwinia Tce opp Rafferty St
678,-35.351395000000004,149.031963,Darwinia Tce before Rafferty St
679,-35.352323,149.034142,Darwinia Tce after Casuarina St
680,-35.352445,149.034245,Darwinia Tce after Perry Dr
681,-35.354717,149.034561,Perry Dr before Rene St
682,-35.354636,149.03446,Perry Dr after 2nd Sidaway St
683,-35.356882,149.036443,Perry Dr before Musgrove St
684,-35.357012,149.036867,Perry Dr after Lipman St
685,-35.356227000000004,149.04011100000002,Perry Dr opp Chapman Shops
686,-35.356077,149.04038300000002,Chapman Shops Perry Dr
687,-35.356885999999996,149.042435,Perry Dr opp Chapman PS
688,-35.356825,149.042603,Chapman PS Perry Dr
689,-35.359509,149.04453999999998,Perry Dr at Bertel Cr
690,-35.359309,149.044375,Perry Dr opp Bertel Cr
691,-35.360207,149.053153,Kalgoorlie Cr before Callide St
692,-35.360215999999994,149.05293500000002,Kalgoorlie Cr before Kapunda St
693,-35.36197,149.056644,Fisher Shops Kalgoorlie Cr
694,-35.362054,149.05648,Kalgoorlie Cr opp Fisher Shops
695,-35.362863,149.058952,Kalgoorlie Cr after Kambalda Cr
696,-35.362777,149.058672,Kalgoorlie Cr opp Kambalda Cr
697,-35.360351,149.06088799999998,Kalgoorlie Cr before 2nd Jarrahdale St
698,-35.36006,149.061206,Kalgoorlie Cr after 1st Pandanus St
699,-35.349921,149.068161,Badimara St after Hindmarsh Dr
700,-35.349777,149.067994,Badimara St before Hindmarsh Dr
701,-35.345983000000004,149.06278799999998,McInnes St after Hindmarsh Dr
702,-35.345901,149.062983,McInnes St after 2nd Buvelot St
703,-35.34394,149.061455,McInnes St after 1st Chevalier St
704,-35.343856,149.061492,40 McInnes St
705,-35.343242,149.059143,McInnes St after 2nd Chevalier St
706,-35.342631,149.058639,McInnes St after 1st Buvelot St
707,-35.340911,149.058409,McInnes St opp Conder St
708,-35.340937,149.058201,McInnes St after Conder St
709,-35.338539000000004,149.059434,McInnes St before Gritten St
710,-35.338414,149.05953,McInnes St before Ironside St
711,-35.336872,149.05793,Hilder St before Gritten St
712,-35.336791,149.057818,Hilder St opp McInnes St
713,-35.336748,149.056141,Hilder St after 1st Lycett St
714,-35.336841,149.05565,Hilder St after Gritten St
715,-35.335566,149.053869,Hilder St at McCubbin St
716,-35.335595,149.053752,Hilder St before Streeton Dr
717,-35.33927,149.05455700000002,Namatjira Dr after Dillon Cl
718,-35.340577,149.05659,Namatjira Dr before Conder St
719,-35.342273999999996,149.05726299999998,Namatjira Dr after Conder St
720,-35.343276,149.055773,Parkinson St opp Backler Pl
721,-35.343409,149.05576399999998,Parkinson St at Backler Pl
722,-35.342365,149.05347,Cooleman Court Interchange Plt 1
723,-35.342457,149.052865,Cooleman Court Interchange Plt 2
724,-35.336677,149.044672,Blackwood Tce opp Holder Shops
725,-35.336563,149.044607,Holder Shops Blackwood Tce
726,-35.336096999999995,149.041154,Blackwood Tce after Tyers St
727,-35.336054,149.04093400000002,Blackwood Tce opp Tyers St
728,-35.330242,149.055251,Heysen St opp Preston St
729,-35.330333,149.055247,Heysen St before Preston St
730,-35.318042999999996,149.115331,Canberra Girls Grammar Senior School Melbourne Av
731,-35.313832,149.119077,Melbourne Av after National Cct
732,-35.312177,149.120541,Melbourne Av after Canterbury Cr
733,-35.311169,149.120628,State Cir after Melbourne Av
734,-35.317139000000005,149.11316000000002,Gawler Cr opp Canberra Girls Grammar Senior School
735,-35.317221999999994,149.113343,Canberra Girls Grammar Senior School Gawler Cr
736,-35.31442,149.110472,Gawler Cr before Robe St
737,-35.313076,149.10766,Hopetoun Cct before Grey St
738,-35.313062,149.107382,Hopetoun Cct after Grose St
739,-35.309643,149.106629,Hopetoun Cct after 1st Hampton Cct
740,-35.310257,149.106627,Hopetoun Cct after Weston St
741,-35.307367,149.106482,Hopetoun Cct before Loftus St
742,-35.307424,149.106565,Hopetoun Cct before 1st Hampton Cct
743,-35.305177,149.106825,Hopetoun Cct before Schlich St
744,-35.304590000000005,149.104681,Schlich St before Broome Cr
745,-35.304595,149.106301,Schlich St before Hopetoun Cct
746,-35.304428,149.103817,Schlich St before Musgrave St
747,-35.31544,149.143959,Eyre St after Howitt St
748,-35.314296999999996,149.144498,Wentworth Av after Giles St
749,-35.317353999999995,149.146322,Wentworth Av after Dawes St
750,-35.317088,149.145545,Wentworth Av before Dawes St
751,-35.351929999999996,149.063966,Nemarang Cr opp Larakia St
752,-35.305533000000004,149.126073,Parliament House Federation Mall Northbound
753,-35.306032,149.12704499999998,Parliament House Federation Mall Southbound
754,-35.297891,149.126295,Commonwealth Av opp Albert Hall
755,-35.297776,149.125878,Albert Hall Commonwealth Av
756,-35.352321999999994,149.066874,Nemarang Cr after Galibal St
757,-35.352526,149.06715400000002,Nemarang Cr after Yiman St
758,-35.311873999999996,149.132453,National Cct after Sydney Av
759,-35.312135,149.132407,National Cct before Syndey Av
760,-35.310889,149.133151,National Cct before Bourke St
761,-35.309925,149.133216,National Cct after Darling St
762,-35.306076000000004,149.133149,Barton Bus Stn Plt 1
763,-35.305591,149.133041,Barton Bus Stn Plt 2
764,-35.283204,149.154216,Fairbairn Av before Creswell St
765,-35.28529,149.16237900000002,Fairbairn Av after Mount Ainslie Dr
766,-35.28525,149.161835,Fairbairn Av after Truscott St
767,-35.343983,149.101423,Gilmore Cr opp Garran PS
768,-35.343981,149.101604,Garran PS Gilmore Cr
769,-35.338278,149.102482,Kitchener St before 1st Gilmore Cr
770,-35.338147,149.102228,Kitchener St before Lynch St
771,-35.335958000000005,149.100673,Kitchener St after McNicoll St
772,-35.335187,149.10001100000002,Kitchener St before Birdwood St
773,-35.333996,149.098343,Kitchener St before Goble St
774,-35.333877,149.09786699999998,Kitchener St opp Goble St
775,-35.333129,149.095038,Kent St opp Hughes Shops
776,-35.329608,149.09456799999998,Kent St before Birdwood St
777,-35.329378000000005,149.094521,Kent St after Jensen St
778,-35.325357000000004,149.096393,Kent St opp Alfred Deakin HS
779,-35.324939,149.096525,Alfred Deakin HS Kent St
780,-35.322316,149.09772900000002,Royal Life Saving House Kent St
781,-35.319844,149.09817900000002,Canberra Private Hospital Kent St
782,-35.319342999999996,149.09831,Kent St opp Canberra Private Hospital
783,-35.318473,149.09885400000002,Strickland Cr before Kent St
784,-35.318425,149.099019,Strickland Cr before Macgregor St
785,-35.31718,149.101426,Macgregor St after Cairns St
786,-35.316947,149.10200700000001,Macgregor St before Nathan St
787,-35.316323,149.105658,Macgregor St before Stradbroke St
788,-35.316264000000004,149.105207,Macgregor St after De Chair St
789,-35.315459999999995,149.10831000000002,Macgregor St opp Deakin Shops
790,-35.314875,149.108376,Deakin Shops Hopetoun Cct
791,-35.314785,149.11117,Gawler Cr opp Robe St
792,-35.356553000000005,149.059737,Yambina Cr after Nemarang Cr
793,-35.363346,149.096533,Mawson Dr after Wilkins St
794,-35.322115000000004,149.097904,Kent St opp Royal Life Saving House
795,-35.356549,149.059626,Yambima Cr after Wirangu Pl
796,-35.361447,149.098717,Ainsworth St before Mawson Dr
797,-35.3599,149.097833,Mawson PS Ainsworth St
798,-35.359881,149.097633,Ainsworth St opp Mawson PS
799,-35.356095,149.097686,Canberra Christian School Ainsworth St
800,-35.356543,149.097409,Ainsworth St opp Canberra Christian School
801,-35.350687,149.04215,Streeton Dr before Bangalay Cr
802,-35.352503999999996,149.041594,Streeton Dr after Darwinia Tce
803,-35.350578000000006,149.09341899999998,Ainsworth St after Alsop Cl
804,-35.349841999999995,149.09379199999998,Ainsworth St after Hindmarsh Dr
805,-35.345755,149.104958,Gilmore Cr before 1st Eldridge Cr
806,-35.345865,149.104937,Gilmore Cr before Esson Pl
807,-35.318467,149.09562,John James Hospital Strickland Cr
808,-35.318363,149.09534,Strickland Cr opp John James Hospital
809,-35.311956,149.098203,Novar St after Kintore Cr
810,-35.310115,149.098205,Novar St before Weston St
811,-35.307926,149.098184,Yarralumla Shops Novar St
812,-35.318478999999996,149.115575,Melbourne Av opp Canberra Girls Grammar Senior Sch
813,-35.320037,149.138344,Canberra Av after Giles St
814,-35.319444,149.137537,Giles St before Canberra Av
815,-35.317203000000006,149.138968,Giles St after Leichhardt St
816,-35.318267,149.140351,Eyre St before Leichhardt St
817,-35.342952000000004,149.138483,Dalrymple St before Goyder St
818,-35.343101000000004,149.13863700000002,Dalrymple St after Goyder St
819,-35.341372,149.142414,Jindalee Aged Care Goyder St
820,-35.341204,149.142496,Goyder St opp Jindalee Aged Care
821,-35.338409000000006,149.14800400000001,Narrabundah College Goyder St
822,-35.338198999999996,149.148566,Goyder St opp Narrabundah College
823,-35.336696,149.153516,Goyder St opp Kyeema St
824,-35.336754,149.152926,Goyder St after Kyeema St
825,-35.337065,149.156005,130 Goyder St
826,-35.337125,149.15651200000002,Goyder St opp 128
827,-35.334382,149.15864299999998,92 Matina St
828,-35.334740999999994,149.158479,Matina St opp 98
829,-35.333006,149.15841799999998,Kootara Cr after Deeban Pl
830,-35.333096000000005,149.158548,Kootara Cr after Matina St
831,-35.332972999999996,149.156621,Kootara Cr before Boolimba Cr
832,-35.332518,149.15471200000002,Narrabundah Shops Kootara Cr
833,-35.331939,149.153696,Kootara Cr opp Narrabundah Shops
834,-35.331173,149.152186,Kootara Cr before Bundeela St
835,-35.329926,149.15098,Narrabundah PS Kootara Cr
836,-35.328893,149.150082,Kootara Cr opp Narrabundah PS
837,-35.327325,149.149504,Kootara Cr before Keira St
838,-35.33147,149.145318,McIntyre St after Stuart St
839,-35.331757,149.145026,McIntyre St opp Stuart St
840,-35.330777000000005,149.143752,Stuart St at Strzelecki Cr
841,-35.330178000000004,149.143406,Stuart St before Strzelecki Cr
842,-35.328656,149.142124,Griffith Shops Stuart St
843,-35.327962,149.141294,Stuart St opp Griffith Shops
844,-35.325495000000004,149.13921200000001,Stuart St before Barrallier St
845,-35.325555,149.139401,Stuart St after Barrallier St
846,-35.323676,149.137787,Stuart St after Hann St
847,-35.323669,149.137651,Stuart St after Lockyer St
848,-35.321071,149.1351,Captain Cook Cr opp Manuka Shops
849,-35.321678999999996,149.134521,Manuka Shops Captain Cook Cr
850,-35.313088,149.143217,Wentworth Av opp Old Bus Depot Markets
851,-35.311627,149.142874,Old Bus Depot Markets Wentworth Av
852,-35.309258,149.136503,Brisbane Av after Macquarie St
853,-35.309746000000004,149.13703999999998,Australian Federal Police College Brisbane Av
854,-35.339999,149.093123,St Peter & St Pauls PS Yamba Dr
855,-35.342473,149.09686200000002,Yamba Dr before Kitchener St
856,-35.341133,149.094709,Yamba Dr opp Justinian St
857,-35.346484000000004,149.09975,Canberra Hospital Yamba Dr
858,-35.329128999999995,149.163029,Ipswich St after Wiluna St
859,-35.323608,149.172673,Gladstone St before Maryborough St
860,-35.322264000000004,149.174749,Gladstone St before Kembla St
861,-35.322294,149.17963999999998,86 Gladstone St
862,-35.32397,149.18220300000002,120 Gladstone St
863,-35.331921,149.049059,Canberra Montessori School Mulley St
864,-35.334339,149.04845500000002,Blackwood Tce after Calder Cr
865,-35.334412,149.048503,Blackwood Tce after Mulley St
866,-35.335625,149.046473,Blackwood Tce after Pearson St
867,-35.363155,149.08133,Macfarland Cr opp Pearce Shops
868,-35.32912,149.17816299999998,Newcastle St before Molonglo Mall
869,-35.327446,149.177492,Wollongong St before Maryborough St
870,-35.327405999999996,149.1812,Albany St before Collie St
871,-35.326724,149.178392,Wollongong St after Collie St
872,-35.335564,149.04636100000002,Blackwood Tce after Hyndes Cr
873,-35.332888,149.03733799999998,Burrinjuck Cr after 1st Serpentine St
874,-35.342558000000004,149.03230200000002,Wyangala St before Hindmarsh Dr
875,-35.352477,149.060606,Waramanga Shops Nemerang Cr
876,-35.352678999999995,149.060601,Nemarang Cr opp Waramanga Shops
877,-35.355483,149.060234,Arawang PS Nemerang Cr
878,-35.355402000000005,149.060384,Nemarang Cr opp Arawang PS
879,-35.357395000000004,149.059464,Yambina Cr before Wirangu Pl
880,-35.35776,149.059478,Yambina Cr before Badimara St
881,-35.349007,149.04955,Fremantle Dr after Bunbury St
882,-35.34894,149.049422,Fremantle Dr opp Bunbury St
883,-35.352453000000004,149.049215,Fremantle Dr after 2nd Mackie Cr
884,-35.352507,149.049037,Fremantle Dr opp 2nd Reveley Cr
885,-35.353363,149.04755,Fremantle Dr after 1st Reveley Cr
886,-35.353851,149.04689,Fremantle Dr before Crowder Cct
887,-35.349031,149.03646,Bangalay Cr after Casuarina St
888,-35.349009,149.036661,Bangalay Cr opp Casuarina St
889,-35.346779999999995,149.035971,Bangalay Cr opp Rivett Shops
890,-35.347034,149.036029,Rivett Shops Bangalay Cr
891,-35.344349,149.03950700000001,Carbeen St after Bangalay Cr
892,-35.34447,149.039452,Carbeen St after 2nd Gungurra Cr
893,-35.344058000000004,149.043034,Carbeen St opp 2nd Gungurra Cr
894,-35.344128000000005,149.04298899999998,Carbeen St after 1st Gungurra Cr
895,-35.342446,149.04568999999998,Carbeen St before Tristania St
896,-35.342385,149.045523,Carbeen St before Hindmarsh Dr
897,-35.332769,149.156052,Kootara Cr after 2nd Gymea St
898,-35.326259,149.14916599999998,Kootara Cr before McMillan Cr
899,-35.312031,149.09829299999998,Novar St before Kintore Cr
900,-35.310151,149.098289,Novar St after Weston St
901,-35.307386,149.09831100000002,Novar St opp Yarralumla Shops
902,-35.303827000000005,149.09873000000002,Schlich St before Novar St
903,-35.303771999999995,149.099083,Schlich St after Novar St
904,-35.349919,149.106148,Tyagarah St after Culgoa Cct
905,-35.364222,149.11032600000001,Julia Flynn Av before 1st Ellwood Cr
906,-35.36558,149.112573,Julia Flynn Av before Crook Pl
